date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreasePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreasePerMillion
20200626,false,14,19,2,3,836,1143,20,27
20200627,false,14,19,0,0,854,1167,18,25
20200628,false,14,19,0,0,883,1207,29,40
20200629,false,14,19,0,0,904,1236,21,29
20200630,false,14,19,0,0,940,1285,36,49
20200701,false,14,19,0,0,978,1337,38,52
20200702,false,14,19,0,0,1017,1390,39,53
20200703,false,15,21,1,1,1063,1453,46,63
20200704,false,16,22,1,1,1111,1519,48,66
20200705,false,16,22,0,0,1138,1556,27,37
20200706,false,16,22,0,0,1138,1556,0,0
20200707,false,17,23,1,1,1184,1618,46,63
20200708,false,17,23,0,0,1226,1676,42,57
20200709,false,17,23,0,0,1272,1739,46,63
20200710,false,17,23,0,0,1323,1809,51,70
20200711,false,17,23,0,0,1385,1893,62,85
20200712,false,17,23,0,0,1479,2022,94,128
20200713,false,17,23,0,0,1539,2104,60,82
20200714,false,17,23,0,0,1579,2158,40,55
20200715,false,17,23,0,0,1631,2230,52,71
20200716,false,17,23,0,0,2032,2778,401,548
20200717,false,17,23,0,0,2081,2845,49,67
20200718,false,18,25,1,1,2159,2951,78,107
20200719,false,18,25,0,0,2277,3113,118,161
20200720,false,18,25,0,0,2414,3300,137,187
20200721,false,18,25,0,0,2525,3452,111,152
20200722,false,19,26,1,1,2619,3580,94,128
20200723,false,19,26,0,0,2684,3669,65,89
20200724,false,19,26,0,0,2748,3756,64,87
20200725,false,20,27,1,1,2868,3920,120,164
20200726,false,20,27,0,0,3102,4240,234,320
20200727,false,21,29,1,1,3206,4383,104,142
20200728,false,22,30,1,1,3350,4579,144,197
20200729,false,22,30,0,0,3442,4705,92,126
20200730,false,23,31,1,1,3559,4865,117,160
20200731,false,23,31,0,0,3677,5026,118,161
20200801,false,24,33,1,1,3827,5231,150,205
20200802,false,24,33,0,0,3984,5446,157,215
20200803,false,25,34,1,1,4064,5555,80,109
20200804,false,25,34,0,0,4125,5639,61,83
20200805,false,25,34,0,0,4183,5718,58,79
20200806,false,25,34,0,0,4223,5773,40,55
20200807,false,25,34,0,0,4288,5862,65,89
20200808,false,26,36,1,1,4373,5978,85,116
20200809,false,26,36,0,0,4473,6114,100,137
20200810,false,26,36,0,0,4539,6205,66,90
20200811,false,26,36,0,0,4589,6273,50,68
20200812,false,27,37,1,1,4655,6363,66,90
20200813,false,27,37,0,0,4750,6493,95,130
20200814,false,27,37,0,0,4869,6656,119,163
20200815,false,28,38,1,1,4954,6772,85,116
20200816,false,28,38,0,0,5060,6917,106,145
20200817,false,28,38,0,0,5110,6985,50,68
20200818,false,29,40,1,1,5177,7077,67,92
20200819,false,29,40,0,0,5247,7172,70,96
20200820,false,29,40,0,0,5332,7289,85,116
20200821,false,30,41,1,1,5403,7386,71,97
20200822,false,31,42,1,1,5494,7510,91,124
20200823,false,32,44,1,1,5558,7598,64,87
20200824,false,32,44,0,0,5628,7693,70,96
20200825,false,36,49,4,5,5666,7745,38,52
20200826,false,37,51,1,1,5719,7818,53,72
20200827,false,37,51,0,0,5801,7930,82,112
20200828,false,37,51,0,0,5923,8097,122,167
20200829,false,37,51,0,0,6035,8250,112,153
20200830,false,37,51,0,0,6086,8319,51,70
20200831,false,37,51,0,0,6125,8373,39,53
20200901,false,39,53,2,3,6160,8421,35,48
20200902,false,39,53,0,0,6233,8520,73,100
20200903,false,40,55,1,1,6339,8665,106,145
20200904,false,40,55,0,0,6469,8843,130,178
20200905,false,42,57,2,3,6567,8977,98,134
20200906,false,42,57,0,0,6656,9099,89,122
20200907,false,42,57,0,0,6690,9145,34,46
20200908,false,42,57,0,0,6724,9192,34,46
20200909,false,42,57,0,0,6790,9282,66,90
20200910,false,42,57,0,0,6915,9453,125,171
20200911,false,43,59,1,1,7024,9602,109,149
20200912,false,44,60,1,1,7131,9748,107,146
20200913,false,44,60,0,0,7193,9833,62,85
20200914,false,44,60,0,0,7270,9938,77,105
20200915,false,44,60,0,0,7313,9997,43,59
20200916,false,44,60,0,0,7365,10068,52,71
20200917,false,44,60,0,0,7471,10213,106,145
20200918,false,45,62,1,1,7587,10371,116,159
20200919,false,45,62,0,0,7674,10490,87,119
20200920,false,45,62,0,0,7767,10617,93,127
20200921,false,45,62,0,0,7838,10714,71,97
20200922,false,45,62,0,0,7886,10780,48,66
20200923,false,45,62,0,0,7941,10855,55,75
20200924,false,45,62,0,0,7941,10855,0,0
20200925,false,51,70,6,8,8202,11212,261,357
20200926,false,52,71,1,1,8315,11366,113,154
20200927,false,56,77,4,5,8431,11525,116,159
20200928,false,56,77,0,0,8549,11686,118,161
20200929,false,56,77,0,0,8674,11857,125,171
20200930,false,56,77,0,0,8780,12002,106,145
20201001,false,57,78,1,1,8912,12182,132,180
20201002,false,57,78,0,0,9040,12357,128,175
20201003,false,58,79,1,1,9187,12558,147,201
20201004,false,58,79,0,0,9376,12817,189,258
20201005,false,58,79,0,0,9587,13105,211,288
20201006,false,58,79,0,0,9587,13105,0,0
20201007,false,59,81,1,1,9861,13480,274,375
20201008,false,60,82,1,1,9996,13664,135,185
20201009,false,60,82,0,0,10176,13910,180,246
20201010,false,60,82,0,0,10428,14255,252,344
20201011,false,60,82,0,0,10686,14607,258,353
20201012,false,60,82,0,0,10884,14878,198,271
20201013,false,60,82,0,0,11039,15090,155,212
20201014,false,64,87,4,5,11183,15287,144,197
20201015,false,65,89,1,1,11348,15512,165,226
20201016,false,66,90,1,1,11576,15824,228,312
20201017,false,67,92,1,1,11792,16119,216,295
20201018,false,67,92,0,0,12016,16426,224,306
20201019,false,67,92,0,0,12220,16704,204,279
20201020,false,67,92,0,0,12432,16994,212,290
20201021,false,68,93,1,1,12644,17284,212,290
20201022,false,68,93,0,0,12877,17602,233,319
20201023,false,68,93,0,0,13161,17991,284,388
20201024,false,68,93,0,0,13535,18502,374,511
20201025,false,68,93,0,0,14064,19225,529,723
20201026,false,68,93,0,0,14413,19702,349,477
20201027,false,70,96,2,3,14798,20228,385,526
20201028,false,71,97,1,1,15155,20716,357,488
20201029,false,77,105,6,8,15522,21218,367,502
20201030,false,81,111,4,5,15908,21746,386,528
20201031,false,82,112,1,1,16355,22357,447,611
20201101,false,83,113,1,1,16705,22835,350,478
20201102,false,84,115,1,1,17057,23316,352,481
20201103,false,84,115,0,0,17448,23851,391,534
20201104,false,84,115,0,0,17860,24414,412,563
20201105,false,84,115,0,0,18174,24843,314,429
20201106,false,84,115,0,0,18699,25561,525,718
20201107,false,84,115,0,0,19306,26391,607,830
20201108,false,84,115,0,0,19826,27102,520,711
20201109,false,84,115,0,0,20300,27749,474,648
20201110,false,92,126,8,11,20832,28477,532,727
20201111,true,100,137,8,11,21379,29224,547,748
20201112,true,108,147,8,11,21941,29993,562,769
20201113,true,115,158,8,10,22520,30784,578,790
20201114,true,123,168,8,10,23114,31596,594,813
20201115,true,130,178,7,10,23725,32432,611,836
20201116,true,137,188,7,10,24354,33291,628,859
20201117,true,145,198,7,10,25000,34174,646,883
20201118,true,152,207,7,10,25664,35082,664,908
20201119,true,159,217,7,10,26347,36016,683,934
20201120,true,166,226,7,9,27050,36976,702,960
20201121,true,172,236,7,9,27772,37963,722,987
20201122,true,179,245,7,9,28514,38978,742,1015
20201123,true,186,254,7,9,29277,40021,763,1043
20201124,true,192,262,6,9,30062,41094,785,1073
20201125,true,198,271,6,9,30869,42197,807,1103
20201126,true,205,280,6,9,31698,43331,830,1134
20201127,true,211,288,6,8,32551,44497,853,1166
20201128,true,217,296,6,8,33428,45696,877,1199
20201129,true,223,304,6,8,34330,46928,902,1233
20201130,true,229,313,6,8,35257,48195,927,1267
20201201,true,234,320,6,8,36210,49498,953,1303
