date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreasePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreasePerMillion
20200621,false,4260,1195,9,3,45755,12833,40,11
20200622,false,4263,1196,3,1,45782,12841,27,8
20200623,false,4277,1200,14,4,45899,12874,117,33
20200624,false,4287,1202,10,3,45913,12878,14,4
20200625,false,4298,1206,11,3,45994,12901,81,23
20200626,false,4307,1208,9,3,46059,12919,65,18
20200627,false,4311,1209,4,1,46206,12960,147,41
20200628,false,4316,1211,5,1,46303,12987,97,27
20200629,false,4320,1212,4,1,46362,13004,59,17
20200630,false,4322,1212,2,1,46514,13046,152,43
20200701,false,4324,1213,2,1,46572,13063,58,16
20200702,false,4326,1213,2,1,46646,13083,74,21
20200703,false,4335,1216,9,3,46717,13103,71,20
20200704,false,4335,1216,0,0,46717,13103,0,0
20200705,false,4335,1216,0,0,46717,13103,0,0
20200706,false,4338,1217,3,1,46976,13176,259,73
20200707,false,4338,1217,0,0,47033,13192,57,16
20200708,false,4343,1218,5,1,47108,13213,75,21
20200709,false,4348,1220,5,1,47209,13241,101,28
20200710,false,4348,1220,0,0,47287,13263,78,22
20200711,false,4348,1220,0,0,47287,13263,0,0
20200712,false,4348,1220,0,0,47287,13263,0,0
20200713,false,4371,1226,23,6,47510,13326,223,63
20200714,false,4372,1226,1,0,47530,13331,20,6
20200715,false,4380,1229,8,2,47636,13361,106,30
20200716,false,4389,1231,9,3,47750,13393,114,32
20200717,false,4396,1233,7,2,47893,13433,143,40
20200718,false,4396,1233,0,0,47893,13433,0,0
20200719,false,4396,1233,0,0,47893,13433,0,0
20200720,false,4406,1236,10,3,48055,13479,162,45
20200721,false,4406,1236,0,0,48096,13490,41,11
20200722,false,4406,1236,0,0,48223,13526,127,36
20200723,false,4410,1237,4,1,48232,13528,9,3
20200724,false,4413,1238,3,1,48776,13681,544,153
20200725,false,4413,1238,0,0,48776,13681,0,0
20200726,false,4413,1238,0,0,48776,13681,0,0
20200727,false,4418,1239,5,1,48983,13739,207,58
20200728,false,4423,1241,5,1,49077,13765,94,26
20200729,false,4425,1241,2,1,49540,13895,463,130
20200730,false,4431,1243,6,2,49670,13932,130,36
20200731,false,4432,1243,1,0,49810,13971,140,39
20200801,false,4432,1243,0,0,49810,13971,0,0
20200802,false,4432,1243,0,0,49810,13971,0,0
20200803,false,4437,1245,5,1,50062,14042,252,71
20200804,false,4437,1245,0,0,50110,14055,48,13
20200805,false,4437,1245,0,0,50225,14087,115,32
20200806,false,4437,1245,0,0,50245,14093,20,6
20200807,false,4441,1246,4,1,50320,14114,75,21
20200808,false,4441,1246,0,0,50320,14114,0,0
20200809,false,4441,1246,0,0,50320,14114,0,0
20200810,false,4444,1246,3,1,50567,14183,247,69
20200811,false,4444,1246,0,0,50684,14216,117,33
20200812,false,4450,1248,6,2,50706,14222,22,6
20200813,false,4450,1248,0,0,50782,14243,76,21
20200814,false,4453,1249,3,1,50897,14276,115,32
20200815,false,4453,1249,0,0,50897,14276,0,0
20200816,false,4453,1249,0,0,50897,14276,0,0
20200817,false,4456,1250,3,1,51267,14379,370,104
20200818,false,4456,1250,0,0,51255,14376,-12,-3
20200819,false,4457,1250,1,0,51314,14393,59,17
20200820,false,4458,1250,1,0,51432,14426,118,33
20200821,false,4460,1251,2,1,51519,14450,87,24
20200822,false,4460,1251,0,0,51519,14450,0,0
20200823,false,4460,1251,0,0,51519,14450,0,0
20200824,false,4460,1251,0,0,52011,14588,492,138
20200825,false,4463,1252,3,1,52040,14596,29,8
20200826,false,4463,1252,0,0,52220,14647,180,50
20200827,false,4465,1252,2,1,52350,14683,130,36
20200828,false,4465,1252,0,0,52495,14724,145,41
20200829,false,4465,1252,0,0,52495,14724,0,0
20200830,false,4465,1252,0,0,52495,14724,0,0
20200831,false,4465,1252,0,0,52879,14832,384,108
20200901,false,4466,1253,1,0,53006,14867,127,36
20200902,false,4467,1253,1,0,53108,14896,102,29
20200903,false,4468,1253,1,0,53209,14924,101,28
20200904,false,4468,1253,0,0,53365,14968,156,44
20200905,false,4468,1253,0,0,53365,14968,0,0
20200906,false,4468,1253,0,0,53365,14968,0,0
20200907,false,4468,1253,0,0,53365,14968,0,0
20200908,false,4474,1255,6,2,53782,15085,417,117
20200909,false,4474,1255,0,0,53871,15110,89,25
20200910,false,4478,1256,4,1,54093,15172,222,62
20200911,false,4480,1257,2,1,54326,15237,233,65
20200912,false,4480,1257,0,0,54326,15237,0,0
20200913,false,4480,1257,0,0,54326,15237,0,0
20200914,false,4485,1258,5,1,54895,15397,569,160
20200915,false,4485,1258,0,0,55031,15435,136,38
20200916,false,4487,1259,2,1,55166,15473,135,38
20200917,false,4488,1259,1,0,55386,15535,220,62
20200918,false,4492,1260,4,1,55527,15574,141,40
20200919,false,4492,1260,0,0,55527,15574,0,0
20200920,false,4492,1260,0,0,55527,15574,0,0
20200921,false,4495,1261,3,1,56024,15714,497,139
20200922,false,4496,1261,1,0,56160,15752,136,38
20200923,false,4497,1261,1,0,56315,15795,155,43
20200924,false,4499,1262,2,1,56472,15839,157,44
20200925,false,4501,1262,2,1,56587,15872,115,32
20200926,false,4501,1262,0,0,56587,15872,0,0
20200927,false,4501,1262,0,0,56587,15872,0,0
20200928,false,4503,1263,2,1,57147,16029,560,157
20200929,false,4505,1264,2,1,57329,16080,182,51
20200930,false,4508,1264,3,1,57550,16142,221,62
20201001,false,4511,1265,3,1,57742,16196,192,54
20201002,false,4513,1266,2,1,58297,16351,555,156
20201003,false,4513,1266,0,0,58297,16351,0,0
20201004,false,4513,1266,0,0,58297,16351,0,0
20201005,false,4517,1267,4,1,59120,16582,823,231
20201006,false,4521,1268,4,1,59241,16616,121,34
20201007,false,4522,1268,1,0,59364,16651,123,34
20201008,false,4527,1270,5,1,59748,16758,384,108
20201009,false,4530,1271,3,1,60038,16840,290,81
20201010,false,4530,1271,0,0,60038,16840,0,0
20201011,false,4530,1271,0,0,60038,16840,0,0
20201012,false,4532,1271,2,1,61377,17215,1339,376
20201013,false,4533,1271,1,0,61697,17305,320,90
20201014,false,4537,1273,4,1,61861,17351,164,46
20201015,false,4540,1273,3,1,62028,17398,167,47
20201016,false,4542,1274,2,1,62830,17623,802,225
20201017,false,4542,1274,0,0,62830,17623,0,0
20201018,false,4542,1274,0,0,62830,17623,0,0
20201019,false,4554,1277,12,3,64021,17957,1191,334
20201020,false,4559,1279,5,1,64455,18078,434,122
20201021,false,4567,1281,8,2,64871,18195,416,117
20201022,false,4569,1282,2,1,65373,18336,502,141
20201023,false,4577,1284,8,2,66052,18526,679,190
20201024,false,4577,1284,0,0,66052,18526,0,0
20201025,false,4577,1284,0,0,66052,18526,0,0
20201026,false,4589,1287,12,3,68099,19101,2047,574
20201027,false,4595,1289,6,2,68637,19251,538,151
20201028,false,4604,1291,9,3,69127,19389,490,137
20201029,false,4609,1293,5,1,70446,19759,1319,370
20201030,false,4616,1295,7,2,71207,19972,761,213
20201031,false,4616,1295,0,0,71207,19972,0,0
20201101,false,4616,1295,0,0,71207,19972,0,0
20201102,false,4627,1298,11,3,73858,20716,2651,744
20201103,false,4627,1298,0,0,73858,20716,0,0
20201104,false,4645,1303,18,5,75373,21141,1515,425
20201105,false,4656,1306,11,3,77060,21614,1687,473
20201106,false,4671,1310,15,4,78125,21913,1065,299
20201107,false,4671,1310,0,0,78125,21913,0,0
20201108,false,4671,1310,0,0,78125,21913,0,0
20201109,false,4698,1318,27,8,81463,22849,3338,936
20201110,false,4707,1320,9,3,82987,23276,1524,427
20201111,true,4715,1322,8,2,84012,23564,1025,287
20201112,true,4723,1325,8,2,85037,23851,1025,287
20201113,true,4731,1327,8,2,86062,24139,1025,287
20201114,true,4739,1329,8,2,87087,24426,1025,287
20201115,true,4747,1331,8,2,88112,24714,1025,287
20201116,true,4755,1334,8,2,89137,25001,1025,287
20201117,true,4763,1336,8,2,90162,25289,1025,287
20201118,true,4771,1338,8,2,91187,25576,1025,287
20201119,true,4779,1340,8,2,92212,25864,1025,287
20201120,true,4787,1343,8,2,93237,26151,1025,287
20201121,true,4795,1345,8,2,94262,26439,1025,287
20201122,true,4803,1347,8,2,95287,26726,1025,287
20201123,true,4811,1349,8,2,96312,27014,1025,287
20201124,true,4819,1352,8,2,97337,27301,1025,287
20201125,true,4827,1354,8,2,98362,27589,1025,287
20201126,true,4835,1356,8,2,99387,27876,1025,287
20201127,true,4843,1358,8,2,100412,28164,1025,287
20201128,true,4851,1361,8,2,101437,28451,1025,287
20201129,true,4859,1363,8,2,102462,28739,1025,287
20201130,true,4867,1365,8,2,103487,29026,1025,287
20201201,true,4875,1367,8,2,104512,29314,1025,287
